"Focus Trading Ltd"
"Trial Balance - Detailed"
"From 01/01/2019 To 24/05/2019"

"Posting Date","G/L Account No.",Name,"Doc. Type","Doc. No.",Debit,Credit,Amount,"Entry No."
26/02/2019,4650,"Cost of Sales - Purchases UK",,SI0223,145.00,,-65444437.43,2804
26/02/2019,4650,"Cost of Sales - Purchases UK",,SI0225,6234.00,,-65438203.43,2818
27/02/2019,4650,"Cost of Sales - Purchases UK",,SI0200,158.04,,-65438045.38,2344
27/02/2019,4650,"Cost of Sales - Purchases UK",,SI0200,1.33,,-65438044.05,2346
28/02/2019,4650,"Cost of Sales - Purchases UK",,SI0201,197.55,,-65437846.50,2351
28/02/2019,4650,"Cost of Sales - Purchases UK",,SI0201,1.67,,-65437844.83,2353
28/02/2019,4650,"Cost of Sales - Purchases UK",,SI0229,6234.00,,-65431610.83,2853
04/03/2019,4650,"Cost of Sales - Purchases UK",,SI0238,2.25,,-65431608.58,2952
07/03/2019,4650,"Cost of Sales - Purchases UK",,SI0248,15.99,,-65431592.59,3073
07/03/2019,4650,"Cost of Sales - Purchases UK",,SI0248,16.67,,-65431575.92,3074
07/03/2019,4650,"Cost of Sales - Purchases UK",,SI0248,8.33,,-65431567.59,3078
07/03/2019,4650,"Cost of Sales - Purchases UK",,SI0259,34.95,,-65431532.64,3555
07/03/2019,4650,"Cost of Sales - Purchases UK",,SI0259,16.67,,-65431515.97,3556
07/03/2019,4650,"Cost of Sales - Purchases UK",,SI0259,8.33,,-65431507.64,3560
12/03/2019,4650,"Cost of Sales - Purchases UK",,SI0253,873.00,,-65430634.64,3349
12/03/2019,4650,"Cost of Sales - Purchases UK",,PCN0065,,30.00,-65430664.64,3385
12/03/2019,4650,"Cost of Sales - Purchases UK",,SI0256,873.00,,-65429791.64,3418
19/03/2019,4650,"Cost of Sales - Purchases UK",,SI0258,34.95,,-65429756.69,3543
19/03/2019,4650,"Cost of Sales - Purchases UK",,SI0258,16.67,,-65429740.02,3544
19/03/2019,4650,"Cost of Sales - Purchases UK",,SI0258,8.33,,-65429731.69,3548
19/03/2019,4650,"Cost of Sales - Purchases UK",,PCN0070,,400000.00,-65829731.69,3789
19/03/2019,4650,"Cost of Sales - Purchases UK",,PCN0070,,20.00,-65829751.69,3790
20/03/2019,4650,"Cost of Sales - Purchases UK",,SI0260,13.98,,-65829737.71,3590
26/03/2019,4650,"Cost of Sales - Purchases UK",,SI0268,7500.00,,-65822237.71,3730
28/03/2019,4650,"Cost of Sales - Purchases UK",,GJ0052,1600.00,,-65820637.71,3779
28/03/2019,4650,"Cost of Sales - Purchases UK",,GJ0052,,1200.00,-65821837.71,3780
01/04/2019,4650,"Cost of Sales - Purchases UK",,SI0270,1.67,,-65821836.04,3794
01/04/2019,4650,"Cost of Sales - Purchases UK",,SI0271,6234.00,,-65815602.04,3801
01/04/2019,4650,"Cost of Sales - Purchases UK",,SI0272,6234.00,,-65809368.04,3808
01/04/2019,4650,"Cost of Sales - Purchases UK",,SI0273,6234.00,,-65803134.04,3835
01/04/2019,4650,"Cost of Sales - Purchases UK",,SI0273,3.33,,-65803130.71,3836
01/04/2019,4650,"Cost of Sales - Purchases UK",,SI0273,1.67,,-65803129.04,3840
01/04/2019,4650,"Cost of Sales - Purchases UK",,SI0274,6234.00,,-65796895.04,3855
01/04/2019,4650,"Cost of Sales - Purchases UK",,SI0274,6.99,,-65796888.05,3856
01/04/2019,4650,"Cost of Sales - Purchases UK",,SI0274,3.33,,-65796884.72,3857
01/04/2019,4650,"Cost of Sales - Purchases UK",,SI0274,1.67,,-65796883.05,3863
01/04/2019,4650,"Cost of Sales - Purchases UK",,SI0275,1270.00,,-65795613.05,3870
01/04/2019,4650,"Cost of Sales - Purchases UK",,SI0275,110.00,,-65795503.05,3872
02/04/2019,4650,"Cost of Sales - Purchases UK",,PCN0071,,1.60,-65795504.65,3882
02/04/2019,4650,"Cost of Sales - Purchases UK",,SI0276,6234.00,,-65789270.65,3888
02/04/2019,4650,"Cost of Sales - Purchases UK",,SI0276,40.00,,-65789230.65,3887
02/04/2019,4650,"Cost of Sales - Purchases UK",,SI0282,6234.00,,-65782996.65,3942
02/04/2019,4650,"Cost of Sales - Purchases UK",,PCN0072,,100.00,-65783096.65,3957
03/04/2019,4650,"Cost of Sales - Purchases UK",,SI0284,3.33,,-65783093.32,3975
03/04/2019,4650,"Cost of Sales - Purchases UK",,SI0284,1.67,,-65783091.65,3977
03/04/2019,4650,"Cost of Sales - Purchases UK",,SI0285,3.33,,-65783088.32,3982
03/04/2019,4650,"Cost of Sales - Purchases UK",,SI0285,1.67,,-65783086.65,3984
03/04/2019,4650,"Cost of Sales - Purchases UK",,SI0286,6.99,,-65783079.66,3989
03/04/2019,4650,"Cost of Sales - Purchases UK",,SI0287,3.33,,-65783076.33,3996
03/04/2019,4650,"Cost of Sales - Purchases UK",,SI0287,1.67,,-65783074.66,3998
03/04/2019,4650,"Cost of Sales - Purchases UK",,SI0288,3.33,,-65783071.33,4003
03/04/2019,4650,"Cost of Sales - Purchases UK",,SI0288,1.67,,-65783069.66,4005
03/04/2019,4650,"Cost of Sales - Purchases UK",,SI0289,124680.00,,-65658389.66,4010
03/04/2019,4650,"Cost of Sales - Purchases UK",,PCN0074,,1.57,-65658391.24,4017
03/04/2019,4650,"Cost of Sales - Purchases UK",,PCN0075,,1.60,-65658392.84,4022
03/04/2019,4650,"Cost of Sales - Purchases UK",,PCN0076,,1.60,-65658394.44,4027
03/04/2019,4650,"Cost of Sales - Purchases UK",,SI0290,127.00,,-65658267.44,4035
03/04/2019,4650,"Cost of Sales - Purchases UK",,SI0290,11.00,,-65658256.44,4037
03/04/2019,4650,"Cost of Sales - Purchases UK",,PCN0077,,1.60,-65658258.04,4044
04/04/2019,4650,"Cost of Sales - Purchases UK",,SI0292,6234.00,,-65652024.04,4049
04/04/2019,4650,"Cost of Sales - Purchases UK",,PCN0078,,51.84,-65652075.88,4119
05/04/2019,4650,"Cost of Sales - Purchases UK",,SI0294,500.00,,-65651575.88,4147
05/04/2019,4650,"Cost of Sales - Purchases UK",,SI0296,250.00,,-65651325.88,4161
05/04/2019,4650,"Cost of Sales - Purchases UK",,SI0297,50.00,,-65651275.88,4168
05/04/2019,4650,"Cost of Sales - Purchases UK",,SI0298,150.00,,-65651125.88,4175
05/04/2019,4650,"Cost of Sales - Purchases UK",,SI0299,500.00,,-65650625.88,4193
05/04/2019,4650,"Cost of Sales - Purchases UK",,SI0300,500.00,,-65650125.88,4200
05/04/2019,4650,"Cost of Sales - Purchases UK",,SI0301,250.00,,-65649875.88,4207
05/04/2019,4650,"Cost of Sales - Purchases UK",,SI0302,350.00,,-65649525.88,4214
05/04/2019,4650,"Cost of Sales - Purchases UK",,SI0303,50.00,,-65649475.88,4221
05/04/2019,4650,"Cost of Sales - Purchases UK",,SI0304,100.00,,-65649375.88,4228
05/04/2019,4650,"Cost of Sales - Purchases UK",,SI0305,200.00,,-65649175.88,4235
05/04/2019,4650,"Cost of Sales - Purchases UK",,SI0306,300.00,,-65648875.88,4242
05/04/2019,4650,"Cost of Sales - Purchases UK",,PCN0079,,,-65648875.88,4269
05/04/2019,4650,"Cost of Sales - Purchases UK",,PCN0079,,1600.00,-65650475.88,4271
05/04/2019,4650,"Cost of Sales - Purchases UK",,PCN0079,,91200.00,-65741675.88,4270
05/04/2019,4650,"Cost of Sales - Purchases UK",,SI0308,220.00,,-65741455.88,4281
10/04/2019,4650,"Cost of Sales - Purchases UK",,SI0309,,,-65741455.88,4361
11/04/2019,4650,"Cost of Sales - Purchases UK",,SI0311,500.00,,-65740955.88,4389
11/04/2019,4650,"Cost of Sales - Purchases UK",,SI0311,16.67,,-65740939.21,4390
11/04/2019,4650,"Cost of Sales - Purchases UK",,SI0312,809800.00,,-64931139.21,4400
11/04/2019,4650,"Cost of Sales - Purchases UK",,SI0312,1571.42,,-64929567.79,4401
11/04/2019,4650,"Cost of Sales - Purchases UK",,SI0312,314.29,,-64929253.51,4405
11/04/2019,4650,"Cost of Sales - Purchases UK",,SI0313,5990.00,,-64923263.51,4411
12/04/2019,4650,"Cost of Sales - Purchases UK",,SI0295,500.00,,-64922763.51,4154
15/04/2019,4650,"Cost of Sales - Purchases UK",,SI0359,20.00,,-64922743.51,5068
16/04/2019,4650,"Cost of Sales - Purchases UK",,SI0316,60000.00,,-64862743.51,4485
16/04/2019,4650,"Cost of Sales - Purchases UK",,SI0316,110.00,,-64862633.51,4486
16/04/2019,4650,"Cost of Sales - Purchases UK",,SI0316,1080.00,,-64861553.51,4489
16/04/2019,4650,"Cost of Sales - Purchases UK",,SI0316,25.00,,-64861528.51,4490
16/04/2019,4650,"Cost of Sales - Purchases UK",,SI0317,1200.00,,-64860328.51,4498
17/04/2019,4650,"Cost of Sales - Purchases UK",,SI0320,2.20,,-64860326.31,4543
17/04/2019,4650,"Cost of Sales - Purchases UK",,SI0320,0.50,,-64860325.81,4545
17/04/2019,4650,"Cost of Sales - Purchases UK",,SI0324,100.00,,-64860225.81,4582
17/04/2019,4650,"Cost of Sales - Purchases UK",,SI0338,2.20,,-64860223.61,4778
17/04/2019,4650,"Cost of Sales - Purchases UK",,SI0338,0.50,,-64860223.11,4780
17/04/2019,4650,"Cost of Sales - Purchases UK",,SI0351,8655.16,,-64851567.95,4935
18/04/2019,4650,"Cost of Sales - Purchases UK",,SI0321,2.20,,-64851565.75,4553
18/04/2019,4650,"Cost of Sales - Purchases UK",,SI0321,0.50,,-64851565.25,4555
18/04/2019,4650,"Cost of Sales - Purchases UK",,SI0322,2.20,,-64851563.05,4563
18/04/2019,4650,"Cost of Sales - Purchases UK",,SI0322,0.50,,-64851562.55,4565
18/04/2019,4650,"Cost of Sales - Purchases UK",,SI0323,2100.00,,-64849462.55,4575
18/04/2019,4650,"Cost of Sales - Purchases UK",,SI0323,50.00,,-64849412.55,4577
23/04/2019,4650,"Cost of Sales - Purchases UK",,SI0325,6234.00,,-64843178.55,4587
23/04/2019,4650,"Cost of Sales - Purchases UK",,SI0326,1.67,,-64843176.88,4596
23/04/2019,4650,"Cost of Sales - Purchases UK",,SI0327,6234.00,,-64836942.88,4605
23/04/2019,4650,"Cost of Sales - Purchases UK",,SI0328,415.50,,-64836527.38,4612
23/04/2019,4650,"Cost of Sales - Purchases UK",,SI0328,114.00,,-64836413.38,4614
23/04/2019,4650,"Cost of Sales - Purchases UK",,PCN0083,,2173.60,-64838586.98,4625
23/04/2019,4650,"Cost of Sales - Purchases UK",,SI0329,6234.00,,-64832352.98,4659
23/04/2019,4650,"Cost of Sales - Purchases UK",,PCN0085,,324.45,-64832677.43,4693
23/04/2019,4650,"Cost of Sales - Purchases UK",,SI0333,6234.00,,-64826443.43,4700
23/04/2019,4650,"Cost of Sales - Purchases UK",,SI0335,6234.00,,-64820209.43,4710
23/04/2019,4650,"Cost of Sales - Purchases UK",,SI0337,6234.00,,-64813975.43,4771
24/04/2019,4650,"Cost of Sales - Purchases UK",,SI0331,6234.00,,-64807741.43,4679
24/04/2019,4650,"Cost of Sales - Purchases UK",,SI0332,6234.00,,-64801507.43,4686
24/04/2019,4650,"Cost of Sales - Purchases UK",,SI0339,10.00,,-64801497.43,4787
25/04/2019,4650,"Cost of Sales - Purchases UK",,PCN0086,,174.00,-64801671.43,4740
25/04/2019,4650,"Cost of Sales - Purchases UK",,SI0336,999.00,,-64800672.43,4759
25/04/2019,4650,"Cost of Sales - Purchases UK",,PCN0087,,,-64800672.43,4766
25/04/2019,4650,"Cost of Sales - Purchases UK",,SI0340,9800.00,,-64790872.43,4796
26/04/2019,4650,"Cost of Sales - Purchases UK",,SI0341,1.67,,-64790870.77,4803
26/04/2019,4650,"Cost of Sales - Purchases UK",,PCN0088,,435.00,-64791305.77,4825
27/04/2019,4650,"Cost of Sales - Purchases UK",,SI0352,104.85,,-64791200.92,4951
27/04/2019,4650,"Cost of Sales - Purchases UK",,SI0352,1481.74,,-64789719.18,4952
27/04/2019,4650,"Cost of Sales - Purchases UK",,SI0352,1.67,,-64789717.51,4953
29/04/2019,4650,"Cost of Sales - Purchases UK",,SI0347,3.33,,-64789714.18,4872
29/04/2019,4650,"Cost of Sales - Purchases UK",,SI0347,10.00,,-64789704.18,4873
29/04/2019,4650,"Cost of Sales - Purchases UK",,SI0348,3.00,,-64789701.18,4883
29/04/2019,4650,"Cost of Sales - Purchases UK",,SI0348,3.00,,-64789698.18,4885
29/04/2019,4650,"Cost of Sales - Purchases UK",,SI0349,6234.00,,-64783464.18,4893
29/04/2019,4650,"Cost of Sales - Purchases UK",,SI0349,100.00,,-64783364.18,4894
29/04/2019,4650,"Cost of Sales - Purchases UK",,SI0349,125.00,,-64783239.18,4895
29/04/2019,4650,"Cost of Sales - Purchases UK",,SI0349,52.00,,-64783187.18,4896
29/04/2019,4650,"Cost of Sales - Purchases UK",,SI0350,30.99,,-64783156.19,4913
29/04/2019,4650,"Cost of Sales - Purchases UK",,SI0350,31.99,,-64783124.20,4914
29/04/2019,4650,"Cost of Sales - Purchases UK",,SI0350,32.99,,-64783091.21,4915
29/04/2019,4650,"Cost of Sales - Purchases UK",,SI0350,40.00,,-64783051.21,4916
01/05/2019,4650,"Cost of Sales - Purchases UK",,SI0353,39.95,,-64783011.26,4979
02/05/2019,4650,"Cost of Sales - Purchases UK",,PCN0090,,45.00,-64783056.26,5025
02/05/2019,4650,"Cost of Sales - Purchases UK",,PCN0092,,45.00,-64783101.26,5056
03/05/2019,4650,"Cost of Sales - Purchases UK",,SI0362,40.00,,-64783061.26,5093
03/05/2019,4650,"Cost of Sales - Purchases UK",,SI0363,100.00,,-64782961.26,5100
03/05/2019,4650,"Cost of Sales - Purchases UK",,SI0364,4.00,,-64782957.26,5107
03/05/2019,4650,"Cost of Sales - Purchases UK",,SI0365,6234.00,,-64776723.26,5138
03/05/2019,4650,"Cost of Sales - Purchases UK",,PCN0093,,4.60,-64776727.86,5145
08/05/2019,4650,"Cost of Sales - Purchases UK",,SI0367,1000.00,,-64775727.86,5193
08/05/2019,4650,"Cost of Sales - Purchases UK",,SI0368,6234.00,,-64769493.86,5200
08/05/2019,4650,"Cost of Sales - Purchases UK",,SI0368,6.99,,-64769486.87,5201
08/05/2019,4650,"Cost of Sales - Purchases UK",,PCN0094,,455.00,-64769941.87,5212
08/05/2019,4650,"Cost of Sales - Purchases UK",,PCN0094,,1.20,-64769943.07,5211
08/05/2019,4650,"Cost of Sales - Purchases UK",,PCN0095,,456.00,-64770399.07,5246
09/05/2019,4650,"Cost of Sales - Purchases UK",,SI0369,6234.00,,-64764165.07,5277
10/05/2019,4650,"Cost of Sales - Purchases UK",,SI0370,1250.00,,-64762915.07,5315
10/05/2019,4650,"Cost of Sales - Purchases UK",,SI0371,6234.00,,-64756681.07,5332
10/05/2019,4650,"Cost of Sales - Purchases UK",,SI0371,1250.00,,-64755431.07,5333
10/05/2019,4650,"Cost of Sales - Purchases UK",,SI0372,1250.00,,-64754181.07,5346
10/05/2019,4650,"Cost of Sales - Purchases UK",,SI0373,6234.00,,-64747947.07,5353
10/05/2019,4650,"Cost of Sales - Purchases UK",,SI0374,6234.00,,-64741713.07,5380
10/05/2019,4650,"Cost of Sales - Purchases UK",,PCN0096,,234.56,-64741947.63,5389
10/05/2019,4650,"Cost of Sales - Purchases UK",,PCN0097,,98.00,-64742045.63,5506
13/05/2019,4650,"Cost of Sales - Purchases UK",,SI0375,20.00,,-64742025.63,5421
13/05/2019,4650,"Cost of Sales - Purchases UK",,SI0380,89.90,,-64741935.73,5518
14/05/2019,4650,"Cost of Sales - Purchases UK",,SI0376,6234.00,,-64735701.73,5466
14/05/2019,4650,"Cost of Sales - Purchases UK",,SI0377,6234.00,,-64729467.73,5485
14/05/2019,4650,"Cost of Sales - Purchases UK",,SI0378,1200.00,,-64728267.73,5495
14/05/2019,4650,"Cost of Sales - Purchases UK",,SI0378,34.00,,-64728233.73,5496
14/05/2019,4650,"Cost of Sales - Purchases UK",,SI0379,62340.00,,-64665893.73,5511
14/05/2019,4650,"Cost of Sales - Purchases UK",,SI0388,2.00,,-64665891.73,5612
14/05/2019,4650,"Cost of Sales - Purchases UK",,SI0392,1.50,,-64665890.23,5625
14/05/2019,4650,"Cost of Sales - Purchases UK",,SI0396,62340.00,,-64603550.23,5682
14/05/2019,4650,"Cost of Sales - Purchases UK",,SI0396,6.99,,-64603543.24,5683
14/05/2019,4650,"Cost of Sales - Purchases UK",,SI0400,1.50,,-64603541.74,5719
15/05/2019,4650,"Cost of Sales - Purchases UK",,SI0381,1250.00,,-64602291.74,5537
15/05/2019,4650,"Cost of Sales - Purchases UK",,SI0382,1250.00,,-64601041.74,5544
15/05/2019,4650,"Cost of Sales - Purchases UK",,SI0383,34.67,,-64601007.07,5554
15/05/2019,4650,"Cost of Sales - Purchases UK",,SI0384,1250.00,,-64599757.07,5561
15/05/2019,4650,"Cost of Sales - Purchases UK",,SI0401,45.67,,-64599711.40,5726
16/05/2019,4650,"Cost of Sales - Purchases UK",,SI0387,6234.00,,-64593477.40,5591
16/05/2019,4650,"Cost of Sales - Purchases UK",,SI0387,1250.00,,-64592227.40,5592
16/05/2019,4650,"Cost of Sales - Purchases UK",,SI0397,,,-64592227.40,5693
16/05/2019,4650,"Cost of Sales - Purchases UK",,SI0398,6.99,,-64592220.41,5698
16/05/2019,4650,"Cost of Sales - Purchases UK",,SI0399,6234.00,,-64585986.41,5705
16/05/2019,4650,"Cost of Sales - Purchases UK",,SI0412,150.00,,-64585836.41,5862
17/05/2019,4650,"Cost of Sales - Purchases UK",,SI0394,2283.50,,-64583552.91,5662
17/05/2019,4650,"Cost of Sales - Purchases UK",,SI0395,9.99,,-64583542.92,5675
17/05/2019,4650,"Cost of Sales - Purchases UK",,SI0402,1250.00,,-64582292.92,5733
17/05/2019,4650,"Cost of Sales - Purchases UK",,SI0403,7.99,,-64582284.93,5740
17/05/2019,4650,"Cost of Sales - Purchases UK",,SI0404,9.99,,-64582274.94,5747
17/05/2019,4650,"Cost of Sales - Purchases UK",,SI0405,9.99,,-64582264.95,5754
17/05/2019,4650,"Cost of Sales - Purchases UK",,SI0406,7.99,,-64582256.96,5761
17/05/2019,4650,"Cost of Sales - Purchases UK",,SI0407,9.99,,-64582246.97,5768
17/05/2019,4650,"Cost of Sales - Purchases UK",,SI0408,7.99,,-64582238.98,5775
17/05/2019,4650,"Cost of Sales - Purchases UK",,SI0409,,,-64582238.98,5783
17/05/2019,4650,"Cost of Sales - Purchases UK",,SI0411,314.28,,-64581924.69,5810
17/05/2019,4650,"Cost of Sales - Purchases UK",,SI0411,62.86,,-64581861.83,5812
20/05/2019,4650,"Cost of Sales - Purchases UK",,PCN0098,,0.70,-64581862.53,5869
20/05/2019,4650,"Cost of Sales - Purchases UK",,SI0413,1200.00,,-64580662.53,5876
20/05/2019,4650,"Cost of Sales - Purchases UK",,PCN0099,,1200.00,-64581862.53,5885
20/05/2019,4650,"Cost of Sales - Purchases UK",,PCN0100,,,-64581862.53,5892
20/05/2019,4650,"Cost of Sales - Purchases UK",,SI0414,6.99,,-64581855.54,5940
20/05/2019,4650,"Cost of Sales - Purchases UK",,SI0415,,,-64581855.54,5976
20/05/2019,4650,"Cost of Sales - Purchases UK",,SI0415,,,-64581855.54,5977
20/05/2019,4650,"Cost of Sales - Purchases UK",,SI0415,,,-64581855.54,5978
21/05/2019,4650,"Cost of Sales - Purchases UK",,SI0416,6234.00,,-64575621.54,6007
21/05/2019,4650,"Cost of Sales - Purchases UK",,PCN0101,,0.75,-64575622.29,6018
22/05/2019,4650,"Cost of Sales - Purchases UK",,SI0417,6234.00,,-64569388.29,6041
22/05/2019,4650,"Cost of Sales - Purchases UK",,PCN0102,,435.67,-64569823.96,6050
22/05/2019,4650,"Cost of Sales - Purchases UK",,SI0418,79.90,,-64569744.06,6059
22/05/2019,4650,"Cost of Sales - Purchases UK",,PCN0103,,4.00,-64569748.06,6066
24/05/2019,4650,"Cost of Sales - Purchases UK",,SI0419,6234.00,,-64563514.06,6079
,4650,"Cost of Sales - Purchases UK","Closing Balance",,1775333.5479794,500297.3448,-64563514.064921,
,4700,"Cost of Sales - Purchases EU","Opening Balance",,,,11545.610844444444,
01/01/2019,4700,"Cost of Sales - Purchases EU",,SI0124,2.07,,11547.68,1386
01/01/2019,4700,"Cost of Sales - Purchases EU",,SI0124,0.27,,11547.95,1388
02/01/2019,4700,"Cost of Sales - Purchases EU",,SI0133,4.00,,11551.95,1473
03/01/2019,4700,"Cost of Sales - Purchases EU",,SI0125,2.07,,11554.01,1396
03/01/2019,4700,"Cost of Sales - Purchases EU",,SI0125,0.27,,11554.28,1398
05/01/2019,4700,"Cost of Sales - Purchases EU",,SI0126,4.13,,11558.42,1406
05/01/2019,4700,"Cost of Sales - Purchases EU",,SI0126,0.54,,11558.96,1408
05/01/2019,4700,"Cost of Sales - Purchases EU",,SI0134,2.00,,11560.96,1480
07/01/2019,4700,"Cost of Sales - Purchases EU",,SI0127,4.13,,11565.09,1416
07/01/2019,4700,"Cost of Sales - Purchases EU",,SI0127,0.54,,11565.63,1418
09/01/2019,4700,"Cost of Sales - Purchases EU",,SI0132,2.00,,11567.63,1466
09/01/2019,4700,"Cost of Sales - Purchases EU",,SI0142,2.07,,11569.70,1536
09/01/2019,4700,"Cost of Sales - Purchases EU",,SI0142,0.27,,11569.97,1538
12/01/2019,4700,"Cost of Sales - Purchases EU",,SI0138,1.00,,11570.97,1508
13/01/2019,4700,"Cost of Sales - Purchases EU",,SI0129,4.13,,11575.10,1436
13/01/2019,4700,"Cost of Sales - Purchases EU",,SI0129,0.54,,11575.64,1438
14/01/2019,4700,"Cost of Sales - Purchases EU",,SI0111,2.60,,11578.24,1216
14/01/2019,4700,"Cost of Sales - Purchases EU",,SI0112,20.00,,11598.24,1249
14/01/2019,4700,"Cost of Sales - Purchases EU",,SI0113,4532.00,,16130.24,1261
15/01/2019,4700,"Cost of Sales - Purchases EU",,SI0114,1000.00,,17130.24,1277
15/01/2019,4700,"Cost of Sales - Purchases EU",,SI0115,2.00,,17132.24,1299
15/01/2019,4700,"Cost of Sales - Purchases EU",,SI0130,4.13,,17136.37,1446
15/01/2019,4700,"Cost of Sales - Purchases EU",,SI0130,0.54,,17136.91,1448
22/01/2019,4700,"Cost of Sales - Purchases EU",,SI0118,6.67,,17143.58,1326
23/01/2019,4700,"Cost of Sales - Purchases EU",,SI0119,2.07,,17145.65,1336
23/01/2019,4700,"Cost of Sales - Purchases EU",,SI0119,0.27,,17145.92,1338
26/01/2019,4700,"Cost of Sales - Purchases EU",,SI0117,50.00,,17195.92,1321
27/01/2019,4700,"Cost of Sales - Purchases EU",,SI0120,2.07,,17197.98,1346
27/01/2019,4700,"Cost of Sales - Purchases EU",,SI0120,0.27,,17198.25,1348
30/01/2019,4700,"Cost of Sales - Purchases EU",,SI0121,4.13,,17202.39,1356
30/01/2019,4700,"Cost of Sales - Purchases EU",,SI0121,0.54,,17202.93,1358
02/02/2019,4700,"Cost of Sales - Purchases EU",,SI0123,2.07,,17204.99,1376
02/02/2019,4700,"Cost of Sales - Purchases EU",,SI0123,0.27,,17205.26,1378
02/02/2019,4700,"Cost of Sales - Purchases EU",,SI0145,20.00,,17225.26,1568
02/02/2019,4700,"Cost of Sales - Purchases EU",,SI0147,226600.00,,243825.26,1610
07/02/2019,4700,"Cost of Sales - Purchases EU",,SI0116,4532.00,,248357.26,1314
08/02/2019,4700,"Cost of Sales - Purchases EU",,SI0163,6.50,,248363.76,1867
08/02/2019,4700,"Cost of Sales - Purchases EU",,SI0163,0.05,,248363.81,1869
11/02/2019,4700,"Cost of Sales - Purchases EU",,SI0169,200.00,,248563.81,1901
18/02/2019,4700,"Cost of Sales - Purchases EU",,SI0195,125.00,,248688.81,2297
18/02/2019,4700,"Cost of Sales - Purchases EU",,SI0203,6.50,,248695.31,2366
18/02/2019,4700,"Cost of Sales - Purchases EU",,SI0203,0.05,,248695.36,2368
19/02/2019,4700,"Cost of Sales - Purchases EU",,SI0207,6.50,,248701.86,2506
19/02/2019,4700,"Cost of Sales - Purchases EU",,SI0207,0.05,,248701.91,2508
20/02/2019,4700,"Cost of Sales - Purchases EU",,SI0208,6.50,,248708.41,2532
20/02/2019,4700,"Cost of Sales - Purchases EU",,SI0208,0.05,,248708.46,2534
20/02/2019,4700,"Cost of Sales - Purchases EU",,SI0209,6.50,,248714.96,2539
20/02/2019,4700,"Cost of Sales - Purchases EU",,SI0209,3.33,,248718.30,2540
20/02/2019,4700,"Cost of Sales - Purchases EU",,SI0209,50.00,,248768.30,2541
20/02/2019,4700,"Cost of Sales - Purchases EU",,SI0209,100.00,,248868.30,2542
20/02/2019,4700,"Cost of Sales - Purchases EU",,SI0209,0.05,,248868.35,2547
20/02/2019,4700,"Cost of Sales - Purchases EU",,SI0209,1.67,,248870.01,2548
22/02/2019,4700,"Cost of Sales - Purchases EU",,SI0224,29.00,,248899.01,2811
25/02/2019,4700,"Cost of Sales - Purchases EU",,SI0219,2.25,,248901.26,2772
26/02/2019,4700,"Cost of Sales - Purchases EU",,SI0226,120.00,,249021.26,2826
05/03/2019,4700,"Cost of Sales - Purchases EU",,SI0243,2.25,,249023.51,3013
05/03/2019,4700,"Cost of Sales - Purchases EU",,SI0245,6234.00,,255257.51,3039
06/03/2019,4700,"Cost of Sales - Purchases EU",,SI0242,2.25,,255259.76,3004
06/03/2019,4700,"Cost of Sales - Purchases EU",,SI0244,50.00,,255309.76,3026
12/03/2019,4700,"Cost of Sales - Purchases EU",,PCN0066,,68.00,255241.76,3390
12/03/2019,4700,"Cost of Sales - Purchases EU",,SI0255,100.00,,255341.76,3403
12/03/2019,4700,"Cost of Sales - Purchases EU",,SI0255,31.99,,255373.75,3404
20/03/2019,4700,"Cost of Sales - Purchases EU",,SI0261,1.67,,255375.42,3598
20/03/2019,4700,"Cost of Sales - Purchases EU",,SI0263,6.99,,255382.41,3665
,4700,"Cost of Sales - Purchases EU","Closing Balance",,243904.79876667,68,255382.40961111,
,4750,"Cost of Sales - Purchases Outside EU","Opening Balance",,,,755.6666,
02/01/2019,4750,"Cost of Sales - Purchases Outside EU",,SI0185,625380.00,,626135.67,2177
